,id,round_number,owner,name,timestamp,body,balance,tick_number,n_transactions,participant_code,session_code,treatment,player.intermediary_payoff
3182,4385,4,Player object (1186),GAME_STARTS,2023-03-09 22:57:09.168036+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3183,4386,4,Player object (1186),PREDICTIONS_SENT,2023-03-09 22:57:19.578431+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 10, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 3}",50.0,,,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3184,4387,4,Player object (1186),sell,2023-03-09 22:57:42.989628+00:00,"{""priceA"": 45, ""sharesA"": 0, ""secs_since_round_starts"": 33, ""market"": ""A""}",95.0,6.0,1.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3185,4388,4,Player object (1186),buy,2023-03-09 22:57:45.158698+00:00,"{""priceA"": 45, ""sharesA"": 1, ""secs_since_round_starts"": 36, ""market"": ""A""}",50.0,6.0,1.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3186,4389,4,Player object (1187),sell,2023-03-09 22:57:52.096355+00:00,"{""priceA"": 90, ""sharesA"": 0, ""secs_since_round_starts"": 157, ""market"": ""A""}",140.0,28.0,1.0,aqvtf4p9,vmu7c279,FULL STUDY,105.0
3187,4390,4,Player object (1187),PREDICTIONS_SENT,2023-03-09 22:58:08.817430+00:00,"{""priceA"": 80, ""sharesA"": 0, ""secs_since_round_starts"": 174, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 2}",140.0,30.0,1.0,aqvtf4p9,vmu7c279,FULL STUDY,105.0
3188,4391,4,Player object (1186),sell,2023-03-09 22:58:08.997766+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 59, ""market"": ""A""}",145.0,10.0,2.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3189,4392,4,Player object (1187),buy,2023-03-09 22:58:14.046339+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 179, ""market"": ""A""}",40.0,32.0,2.0,aqvtf4p9,vmu7c279,FULL STUDY,105.0
3190,4393,4,Player object (1186),buy,2023-03-09 22:58:22.284109+00:00,"{""priceA"": 90, ""sharesA"": 1, ""secs_since_round_starts"": 73, ""market"": ""A""}",55.0,13.0,3.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3191,4394,4,Player object (1186),sell,2023-03-09 22:58:34.680289+00:00,"{""priceA"": 90, ""sharesA"": 0, ""secs_since_round_starts"": 85, ""market"": ""A""}",145.0,15.0,4.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3192,4395,4,Player object (1186),buy,2023-03-09 22:58:50.026484+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 100, ""market"": ""A""}",60.0,18.0,5.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3193,4396,4,Player object (1186),sell,2023-03-09 22:58:57.417177+00:00,"{""priceA"": 70, ""sharesA"": 0, ""secs_since_round_starts"": 108, ""market"": ""A""}",130.0,19.0,6.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3194,4397,4,Player object (1186),buy,2023-03-09 22:59:03.733890+00:00,"{""priceA"": 65, ""sharesA"": 1, ""secs_since_round_starts"": 114, ""market"": ""A""}",65.0,20.0,7.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3195,4398,4,Player object (1187),sell,2023-03-09 22:59:04.663239+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 230, ""market"": ""A""}",135.0,41.0,3.0,aqvtf4p9,vmu7c279,FULL STUDY,105.0
3196,4399,4,Player object (1187),buy,2023-03-09 22:59:11.290699+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 237, ""market"": ""A""}",35.0,42.0,4.0,aqvtf4p9,vmu7c279,FULL STUDY,105.0
3197,4400,4,Player object (1187),sell,2023-03-09 22:59:38.609530+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 264, ""market"": ""A""}",135.0,47.0,5.0,aqvtf4p9,vmu7c279,FULL STUDY,105.0
3198,4401,4,Player object (1187),buy,2023-03-09 22:59:45.872060+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 271, ""market"": ""A""}",30.0,48.0,6.0,aqvtf4p9,vmu7c279,FULL STUDY,105.0
3199,4402,4,Player object (1186),sell,2023-03-09 22:59:46.755808+00:00,"{""priceA"": 90, ""sharesA"": 0, ""secs_since_round_starts"": 157, ""market"": ""A""}",155.0,28.0,8.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3200,4403,4,Player object (1186),PREDICTIONS_SENT,2023-03-09 23:00:02.339394+00:00,"{""priceA"": 80, ""sharesA"": 0, ""secs_since_round_starts"": 173, ""action"": ""predictions_send"", ""stockUpA"": 5, ""confidenceA"": 4}",155.0,30.0,8.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3201,4404,4,Player object (1186),buy,2023-03-09 23:00:05.376183+00:00,"{""priceA"": 95, ""sharesA"": 1, ""secs_since_round_starts"": 176, ""market"": ""A""}",60.0,31.0,9.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3202,4405,4,Player object (1186),sell,2023-03-09 23:00:15.111654+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 185, ""market"": ""A""}",155.0,33.0,10.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3203,4406,4,Player object (1186),buy,2023-03-09 23:00:20.347274+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 191, ""market"": ""A""}",55.0,34.0,11.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3204,4407,4,Player object (1186),sell,2023-03-09 23:00:27.178623+00:00,"{""priceA"": 85, ""sharesA"": 0, ""secs_since_round_starts"": 197, ""market"": ""A""}",140.0,35.0,12.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3205,4408,4,Player object (1186),buy,2023-03-09 23:00:37.327660+00:00,"{""priceA"": 65, ""sharesA"": 1, ""secs_since_round_starts"": 208, ""market"": ""A""}",75.0,37.0,13.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3206,4409,4,Player object (1187),GAME_ENDS,2023-03-09 23:00:48.177662+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 333}",30.0,60.0,6.0,aqvtf4p9,vmu7c279,FULL STUDY,105.0
3207,4410,4,Player object (1186),sell,2023-03-09 23:00:48.807155+00:00,"{""priceA"": 75, ""sharesA"": 0, ""secs_since_round_starts"": 219, ""market"": ""A""}",150.0,39.0,14.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3208,4411,4,Player object (1186),buy,2023-03-09 23:00:52.949173+00:00,"{""priceA"": 80, ""sharesA"": 1, ""secs_since_round_starts"": 223, ""market"": ""A""}",70.0,40.0,15.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3209,4414,4,Player object (1186),sell,2023-03-09 23:01:05.202657+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 235, ""market"": ""A""}",170.0,42.0,16.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3210,4417,4,Player object (1186),buy,2023-03-09 23:01:29.897314+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 260, ""market"": ""A""}",85.0,46.0,17.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3211,4418,4,Player object (1186),sell,2023-03-09 23:01:44.472364+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 275, ""market"": ""A""}",205.0,49.0,18.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3212,4420,4,Player object (1186),buy,2023-03-09 23:02:04.340352+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 295, ""market"": ""A""}",120.0,53.0,19.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3213,4422,4,Player object (1186),sell,2023-03-09 23:02:11.348362+00:00,"{""priceA"": 70, ""sharesA"": 0, ""secs_since_round_starts"": 302, ""market"": ""A""}",190.0,54.0,20.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3214,4423,4,Player object (1186),buy,2023-03-09 23:02:26.519745+00:00,"{""priceA"": 60, ""sharesA"": 1, ""secs_since_round_starts"": 317, ""market"": ""A""}",130.0,57.0,21.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3215,4425,4,Player object (1186),GAME_ENDS,2023-03-09 23:02:41.594664+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 332}",130.0,60.0,21.0,wpwzt9j0,vmu7c279,FULL STUDY,205.0
3216,4484,4,Player object (1189),GAME_STARTS,2023-03-09 23:29:14.291766+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,5kbeb2zm,vmu7c279,FULL STUDY,180.0
3217,4485,4,Player object (1189),PREDICTIONS_SENT,2023-03-09 23:29:20.089832+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 5, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 2}",50.0,,,5kbeb2zm,vmu7c279,FULL STUDY,180.0
3218,4486,4,Player object (1189),PREDICTIONS_SENT,2023-03-09 23:32:03.832731+00:00,"{""priceA"": 80, ""sharesA"": 1, ""secs_since_round_starts"": 169, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 2}",50.0,30.0,,5kbeb2zm,vmu7c279,FULL STUDY,180.0
3219,4487,4,Player object (1189),sell,2023-03-09 23:32:18.690821+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 184, ""market"": ""A""}",145.0,33.0,1.0,5kbeb2zm,vmu7c279,FULL STUDY,180.0
3220,4488,4,Player object (1189),buy,2023-03-09 23:32:39.222876+00:00,"{""priceA"": 65, ""sharesA"": 1, ""secs_since_round_starts"": 204, ""market"": ""A""}",80.0,37.0,2.0,5kbeb2zm,vmu7c279,FULL STUDY,180.0
3221,4489,4,Player object (1189),sell,2023-03-09 23:33:06.108105+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 231, ""market"": ""A""}",180.0,42.0,3.0,5kbeb2zm,vmu7c279,FULL STUDY,180.0
3222,4490,4,Player object (1189),buy,2023-03-09 23:34:01.464402+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 287, ""market"": ""A""}",105.0,52.0,4.0,5kbeb2zm,vmu7c279,FULL STUDY,180.0
3223,4491,4,Player object (1189),GAME_ENDS,2023-03-09 23:34:43.155050+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 328}",105.0,60.0,4.0,5kbeb2zm,vmu7c279,FULL STUDY,180.0
3224,4551,4,Player object (1193),GAME_STARTS,2023-03-10 01:24:53.003587+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,vjy9du3z,vmu7c279,FULL STUDY,175.0
3225,4552,4,Player object (1193),PREDICTIONS_SENT,2023-03-10 01:25:00.228075+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 7, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 5}",50.0,,,vjy9du3z,vmu7c279,FULL STUDY,175.0
3226,4553,4,Player object (1193),sell,2023-03-10 01:25:37.460249+00:00,"{""priceA"": 70, ""sharesA"": 0, ""secs_since_round_starts"": 44, ""market"": ""A""}",120.0,8.0,1.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3227,4554,4,Player object (1193),buy,2023-03-10 01:25:55.940588+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 62, ""market"": ""A""}",45.0,12.0,2.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3228,4555,4,Player object (1193),sell,2023-03-10 01:26:15.439396+00:00,"{""priceA"": 90, ""sharesA"": 0, ""secs_since_round_starts"": 82, ""market"": ""A""}",135.0,15.0,3.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3229,4556,4,Player object (1193),buy,2023-03-10 01:26:18.153727+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 85, ""market"": ""A""}",50.0,16.0,4.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3230,4557,4,Player object (1193),sell,2023-03-10 01:27:26.866880+00:00,"{""priceA"": 90, ""sharesA"": 0, ""secs_since_round_starts"": 153, ""market"": ""A""}",140.0,28.0,5.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3231,4558,4,Player object (1193),PREDICTIONS_SENT,2023-03-10 01:27:39.466819+00:00,"{""priceA"": 80, ""sharesA"": 0, ""secs_since_round_starts"": 166, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 2}",140.0,30.0,5.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3232,4559,4,Player object (1193),buy,2023-03-10 01:27:45.425231+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 172, ""market"": ""A""}",40.0,32.0,6.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3233,4560,4,Player object (1193),sell,2023-03-10 01:28:46.137665+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 233, ""market"": ""A""}",155.0,43.0,7.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3234,4561,4,Player object (1193),buy,2023-03-10 01:29:04.449305+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 251, ""market"": ""A""}",70.0,46.0,8.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3235,4562,4,Player object (1193),sell,2023-03-10 01:29:20.238916+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 267, ""market"": ""A""}",190.0,49.0,9.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3236,4563,4,Player object (1193),buy,2023-03-10 01:29:30.995172+00:00,"{""priceA"": 90, ""sharesA"": 1, ""secs_since_round_starts"": 278, ""market"": ""A""}",100.0,51.0,10.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3237,4564,4,Player object (1193),assignAward,2023-03-10 01:29:31.032393+00:00,"{""priceA"": 90, ""sharesA"": 1, ""secs_since_round_starts"": 278, ""awardName"": ""bronze""}",100.0,51.0,10.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3238,4565,4,Player object (1193),GAME_ENDS,2023-03-10 01:30:23.054027+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 330}",100.0,60.0,10.0,vjy9du3z,vmu7c279,FULL STUDY,175.0
3239,4609,4,Player object (1194),GAME_STARTS,2023-03-10 02:29:58.838026+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,b8u4u74w,vmu7c279,FULL STUDY,135.0
3240,4610,4,Player object (1194),PREDICTIONS_SENT,2023-03-10 02:30:09.702128+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 10, ""action"": ""predictions_send"", ""stockUpA"": 3, ""confidenceA"": 4}",50.0,,,b8u4u74w,vmu7c279,FULL STUDY,135.0
3241,4611,4,Player object (1194),PREDICTIONS_SENT,2023-03-10 02:32:49.362181+00:00,"{""priceA"": 60, ""sharesA"": 1, ""secs_since_round_starts"": 170, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 4}",50.0,30.0,,b8u4u74w,vmu7c279,FULL STUDY,135.0
3242,4612,4,Player object (1194),sell,2023-03-10 02:33:21.480227+00:00,"{""priceA"": 85, ""sharesA"": 0, ""secs_since_round_starts"": 202, ""market"": ""A""}",135.0,36.0,1.0,b8u4u74w,vmu7c279,FULL STUDY,135.0
3243,4613,4,Player object (1194),GAME_ENDS,2023-03-10 02:35:28.483237+00:00,"{""priceA"": 160, ""sharesA"": 0, ""secs_since_round_starts"": 329}",135.0,60.0,1.0,b8u4u74w,vmu7c279,FULL STUDY,135.0
3244,4657,4,Player object (1195),GAME_STARTS,2023-03-10 02:52:19.354660+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,bsjfe8ds,vmu7c279,FULL STUDY,140.0
3245,4658,4,Player object (1195),PREDICTIONS_SENT,2023-03-10 02:52:25.054422+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 6, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",50.0,,,bsjfe8ds,vmu7c279,FULL STUDY,140.0
3246,4659,4,Player object (1195),PREDICTIONS_SENT,2023-03-10 02:55:06.448342+00:00,"{""priceA"": 80, ""sharesA"": 1, ""secs_since_round_starts"": 168, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 4}",50.0,30.0,,bsjfe8ds,vmu7c279,FULL STUDY,140.0
3247,4660,4,Player object (1195),sell,2023-03-10 02:56:19.369880+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 240, ""market"": ""A""}",150.0,44.0,1.0,bsjfe8ds,vmu7c279,FULL STUDY,140.0
3248,4661,4,Player object (1195),buy,2023-03-10 02:57:08.779229+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 289, ""market"": ""A""}",65.0,53.0,2.0,bsjfe8ds,vmu7c279,FULL STUDY,140.0
3249,4662,4,Player object (1195),GAME_ENDS,2023-03-10 02:57:46.004501+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 327}",65.0,60.0,2.0,bsjfe8ds,vmu7c279,FULL STUDY,140.0
3250,4784,4,Player object (1200),GAME_STARTS,2023-03-10 04:08:51.410274+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,sxogauy0,vmu7c279,FULL STUDY,110.0
3251,4785,4,Player object (1200),PREDICTIONS_SENT,2023-03-10 04:09:00.695493+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 9, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",50.0,,,sxogauy0,vmu7c279,FULL STUDY,110.0
3252,4786,4,Player object (1200),sell,2023-03-10 04:09:31.306235+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 39, ""market"": ""A""}",180.0,7.0,1.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3253,4787,4,Player object (1200),buy,2023-03-10 04:09:44.930889+00:00,"{""priceA"": 135, ""sharesA"": 1, ""secs_since_round_starts"": 53, ""market"": ""A""}",45.0,9.0,2.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3254,4788,4,Player object (1200),sell,2023-03-10 04:10:09.654115+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 78, ""market"": ""A""}",145.0,14.0,3.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3255,4789,4,Player object (1200),buy,2023-03-10 04:10:16.203599+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 84, ""market"": ""A""}",60.0,15.0,4.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3256,4790,4,Player object (1200),sell,2023-03-10 04:10:34.195097+00:00,"{""priceA"": 85, ""sharesA"": 0, ""secs_since_round_starts"": 102, ""market"": ""A""}",145.0,18.0,5.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3257,4791,4,Player object (1200),buy,2023-03-10 04:10:34.929786+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 103, ""market"": ""A""}",60.0,18.0,5.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3258,4792,4,Player object (1200),sell,2023-03-10 04:10:42.657712+00:00,"{""priceA"": 60, ""sharesA"": 0, ""secs_since_round_starts"": 111, ""market"": ""A""}",120.0,20.0,6.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3259,4793,4,Player object (1200),buy,2023-03-10 04:10:51.515160+00:00,"{""priceA"": 55, ""sharesA"": 1, ""secs_since_round_starts"": 120, ""market"": ""A""}",65.0,21.0,7.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3260,4794,4,Player object (1200),sell,2023-03-10 04:10:57.777767+00:00,"{""priceA"": 50, ""sharesA"": 0, ""secs_since_round_starts"": 126, ""market"": ""A""}",115.0,23.0,8.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3261,4795,4,Player object (1200),buy,2023-03-10 04:11:03.597073+00:00,"{""priceA"": 40, ""sharesA"": 1, ""secs_since_round_starts"": 132, ""market"": ""A""}",75.0,24.0,9.0,sxogauy0,vmu7c279,FULL STUDY,110.0
3262,4796,4,Player object (1200),sell,2023-03-10 04:11:18.572037+00:00,"{""priceA"": 45, ""sharesA"": 0, ""secs_since_round_starts"": 147, ""market"": ""A""}",120.0,26.0,10.0,sxogauy0,vmu7c279,FULL STUDY,110.0
